Gene,RelationName,To
NF1,controls-expression-of,GNGT2
NF1,controls-expression-of,GOT1
NF1,controls-expression-of,GPD1
NF1,controls-expression-of,GPLD1
NF1,controls-expression-of,GPR119
NF1,controls-expression-of,GPR158
NF1,controls-expression-of,GPR173
NF1,controls-expression-of,GPR183
NF1,controls-expression-of,GPR21
NF1,controls-expression-of,GPR22
NF1,controls-expression-of,GRID2
NF1,controls-expression-of,GRPEL2
NF1,controls-expression-of,GSC
NF1,controls-expression-of,GSE1
NF1,controls-expression-of,GSX1
NF1,controls-expression-of,GTF2I
NF1,controls-expression-of,H1F0
NF1,controls-expression-of,H1FX
NF1,controls-expression-of,H3F3B
NF1,controls-expression-of,H6PD
NF1,controls-expression-of,HAGHL
NF1,controls-expression-of,HBP1
NF1,controls-expression-of,HCN1
NF1,controls-expression-of,HECTD1
NF1,controls-expression-of,HECTD2
NF1,controls-expression-of,HEY1
NF1,controls-expression-of,HGF
NF1,controls-expression-of,HHIP
NF1,controls-expression-of,HIP1
NF1,controls-expression-of,HIPK1
NF1,controls-expression-of,HIRA
NF1,controls-expression-of,HLX
NF1,controls-expression-of,HMGA2
NF1,controls-expression-of,HMGN2
NF1,controls-expression-of,HNF1A
NF1,controls-expression-of,HNRNPF
NF1,controls-expression-of,HOXA10
NF1,controls-expression-of,HOXA2
NF1,controls-expression-of,HOXA3
NF1,controls-expression-of,HOXA6
NF1,controls-expression-of,HOXA9
NF1,controls-expression-of,HOXB1
NF1,controls-expression-of,HOXB5
NF1,controls-expression-of,HOXB6
NF1,controls-expression-of,HOXC4
NF1,controls-expression-of,HOXD3
NF1,controls-expression-of,HOXD8
NF1,controls-expression-of,HPGD
NF1,controls-expression-of,HPN
NF1,controls-expression-of,HPSE2
NF1,controls-expression-of,HRASLS
NF1,controls-state-change-of,HRAS
NF1,controls-expression-of,HRC
NF1,controls-expression-of,HR
NF1,controls-expression-of,HS3ST4
NF1,controls-expression-of,HSPB2
NF1,controls-expression-of,HSPB3
NF1,controls-expression-of,HTR2C
NF1,controls-expression-of,HTR3B
NF1,controls-expression-of,ID3
NF1,controls-expression-of,IDH2
NF1,controls-expression-of,IFNK
NF1,controls-expression-of,IFT43
NF1,controls-expression-of,IGFBP6
NF1,controls-expression-of,IGSF1
NF1,controls-expression-of,IGSF22
NF1,controls-expression-of,IGSF8
NF1,controls-expression-of,IKZF2
NF1,controls-expression-of,IL11RA
NF1,controls-expression-of,IL13RA1
NF1,controls-expression-of,IL16
NF1,controls-expression-of,IL19
NF1,controls-expression-of,IL1RAPL1
NF1,controls-expression-of,IL2RA
NF1,controls-expression-of,IMMP2L
NF1,controls-expression-of,INHBC
NF1,controls-expression-of,IQSEC1
NF1,controls-expression-of,IRF2BPL
NF1,controls-expression-of,IRS1
NF1,controls-expression-of,IRS2
NF1,controls-expression-of,IRS4
NF1,controls-expression-of,IRX5
NF1,controls-expression-of,IRX6
NF1,controls-expression-of,ISG15
NF1,controls-expression-of,ITGA7
NF1,controls-expression-of,ITGB8
NF1,controls-expression-of,ITIH2
NF1,controls-expression-of,IVNS1ABP
NF1,controls-expression-of,JADE1
NF1,controls-expression-of,JAZF1
NF1,controls-expression-of,JDP2
NF1,controls-expression-of,JPH1
NF1,controls-expression-of,JPH4
NF1,controls-expression-of,JUP
NF1,controls-expression-of,KANSL1L
NF1,controls-expression-of,KATNAL2
NF1,controls-expression-of,KCNB2
NF1,controls-expression-of,KCNE5
NF1,controls-expression-of,KCNH2
NF1,controls-expression-of,KCNK3
NF1,controls-expression-of,KCNQ4
NF1,controls-expression-of,KCNT2
NF1,controls-expression-of,KIF13A
NF1,controls-expression-of,KIF13B
NF1,controls-expression-of,KIF21A
NF1,controls-expression-of,KIF24
NF1,controls-expression-of,KIRREL2
NF1,controls-expression-of,KIT
NF1,controls-expression-of,KLF12
NF1,controls-expression-of,KLF13
NF1,controls-expression-of,KLF1
NF1,controls-expression-of,KLF7
NF1,controls-expression-of,KLHDC7A
NF1,controls-expression-of,KLHDC8B
NF1,controls-expression-of,KLHL2
NF1,controls-expression-of,KLHL32
NF1,controls-expression-of,KMT2E
NF1,controls-state-change-of,KRAS
NF1,controls-expression-of,KRT17
NF1,controls-expression-of,KRT4
NF1,controls-expression-of,KRT76
NF1,controls-expression-of,KRT83
NF1,controls-expression-of,KRTCAP2
NF1,controls-expression-of,KTN1
NF1,controls-expression-of,KY
NF1,controls-expression-of,LAMB2
NF1,controls-expression-of,LAMB3
NF1,controls-expression-of,LANCL1
NF1,controls-expression-of,LCN2
NF1,controls-expression-of,LEF1
NF1,controls-expression-of,LGALS9
NF1,controls-expression-of,LGALSL
NF1,controls-expression-of,LGR6
NF1,controls-expression-of,LIFR
NF1,controls-expression-of,LIN28A
NF1,controls-expression-of,LIN54
NF1,controls-expression-of,LINC00314
NF1,controls-expression-of,LINC00472
NF1,controls-expression-of,LINC00474
NF1,controls-expression-of,LINC01106
NF1,controls-expression-of,LINC01559
NF1,controls-expression-of,LMNA
NF1,controls-expression-of,LMO3
NF1,controls-expression-of,LMO4
NF1,controls-expression-of,LMOD3
NF1,controls-expression-of,LOXL1
NF1,controls-expression-of,LOX
NF1,controls-expression-of,LPCAT3
NF1,controls-expression-of,LRRC2
NF1,controls-expression-of,LRRC59
NF1,controls-expression-of,LRRC8A
NF1,controls-expression-of,LRRFIP2
NF1,controls-expression-of,LRRK1
NF1,controls-expression-of,LRRTM1
NF1,controls-expression-of,LRRTM3
NF1,controls-expression-of,LTBP2
NF1,controls-expression-of,LYPD1
NF1,controls-expression-of,MAB21L1
NF1,controls-expression-of,MAB21L2
NF1,controls-expression-of,MAGEL2
NF1,controls-expression-of,MAN2A1
NF1,controls-expression-of,MAP1A
NF1,controls-expression-of,MAP3K15
NF1,controls-expression-of,MAP3K20
NF1,controls-expression-of,MAP4K3
NF1,controls-expression-of,MAP4K5
NF1,controls-expression-of,MAPT
NF1,controls-expression-of,MARK2
NF1,controls-expression-of,MAT2A
NF1,controls-expression-of,MBNL1
NF1,controls-expression-of,MBNL2
NF1,controls-expression-of,MCAM
NF1,controls-expression-of,MCU
NF1,controls-expression-of,MDGA2
NF1,controls-expression-of,MECOM
NF1,controls-expression-of,MED13
NF1,controls-expression-of,MED27
NF1,controls-expression-of,MEF2A
NF1,controls-expression-of,MEF2C
NF1,controls-expression-of,MEIS2
NF1,controls-expression-of,MESP1
NF1,controls-expression-of,METTL26
NF1,controls-expression-of,MFF
NF1,controls-expression-of,MFN1
NF1,controls-expression-of,MFSD2A
NF1,controls-expression-of,MGAT4A
NF1,controls-expression-of,MGAT4C
NF1,controls-expression-of,MGST1
NF1,controls-expression-of,MIER3
NF1,controls-expression-of,MINDY2
NF1,controls-expression-of,MIP
NF1,controls-expression-of,MIR22HG
